Data.Date,Demand..MW.
2015-09-29,19797.25
2015-09-30,19074.416666666668
2015-10-01,16611.25
2015-10-02,16426.416666666668
2015-10-03,15480.833333333334
2015-10-04,14183.166666666666
2015-10-05,16364.416666666666
2015-10-06,16534.958333333332
2015-10-07,16679.041666666668
2015-10-08,16645.041666666668
2015-10-09,17102.666666666668
2015-10-10,14940.833333333334
2015-10-11,14682.0
2015-10-12,16368.666666666666
2015-10-13,16923.75
2015-10-14,16541.541666666668
2015-10-15,16379.708333333334
2015-10-16,16236.125
2015-10-17,15257.125
2015-10-18,15507.333333333334
2015-10-19,17123.625
2015-10-20,16805.833333333332
2015-10-21,16635.708333333332
2015-10-22,16722.208333333332
2015-10-23,16328.0
2015-10-24,15523.458333333334
2015-10-25,15113.833333333334
2015-10-26,16586.875
2015-10-27,16856.416666666668
2015-10-28,17256.666666666668
2015-10-29,16850.416666666668
2015-10-30,16369.666666666666
2015-10-31,15333.708333333334
2015-11-01,15075.36
2015-11-02,16535.125
2015-11-03,16616.625
2015-11-04,16587.916666666668
2015-11-05,16889.375
2015-11-06,17148.25
2015-11-07,15494.791666666666
2015-11-08,15157.833333333334
2015-11-09,16807.416666666668
2015-11-10,17027.541666666668
2015-11-11,16748.958333333332
2015-11-12,17041.75
2015-11-13,16705.916666666668
2015-11-14,15864.041666666666
2015-11-15,15368.458333333334
2015-11-16,16653.666666666668
2015-11-17,17050.125
2015-11-18,17070.25
2015-11-19,16958.25
2015-11-20,16561.166666666668
2015-11-21,15765.958333333334
2015-11-22,15674.208333333334
2015-11-23,17646.541666666668
2015-11-24,17870.958333333332
2015-11-25,17466.958333333332
2015-11-26,15289.333333333334
2015-11-27,15453.708333333334
2015-11-28,15593.291666666666
2015-11-29,15916.416666666666
2015-11-30,17785.041666666668
2015-12-01,17773.875
2015-12-02,17465.833333333332
2015-12-03,17422.916666666668
2015-12-04,17395.125
2015-12-05,16189.166666666666
2015-12-06,16238.625
2015-12-07,17694.833333333332
2015-12-08,17695.25
2015-12-09,17575.875
2015-12-10,17069.083333333332
2015-12-11,17001.625
2015-12-12,15836.5
2015-12-13,15542.75
2015-12-14,17137.166666666668
2015-12-15,17171.041666666668
2015-12-16,17484.75
2015-12-17,17665.958333333332
2015-12-18,17626.416666666668
2015-12-19,17203.375
2015-12-20,16909.333333333332
2015-12-21,17987.625
2015-12-22,17460.041666666668
2015-12-23,17273.166666666668
2015-12-24,16151.25
2015-12-25,14895.291666666666
2015-12-26,15496.333333333334
2015-12-27,15648.833333333334
2015-12-28,17562.458333333332
2015-12-29,17914.791666666668
2015-12-30,17475.0
2015-12-31,16929.166666666668
2016-01-01,16202.583333333334
2016-01-02,16762.583333333332
2016-01-03,16609.166666666668
2016-01-04,19177.208333333332
2016-01-05,20193.458333333332
2016-01-06,19342.375
2016-01-07,18734.666666666668
2016-01-08,18304.583333333332
2016-01-09,16553.916666666668
2016-01-10,16194.666666666666
2016-01-11,18688.166666666668
2016-01-12,19261.5
2016-01-13,19654.25
2016-01-14,19413.25
2016-01-15,18075.041666666668
2016-01-16,16682.041666666668
2016-01-17,17006.708333333332
2016-01-18,19228.5
2016-01-19,20281.708333333332
2016-01-20,19476.541666666668
2016-01-21,19335.916666666668
2016-01-22,19545.541666666668
2016-01-23,18574.875
2016-01-24,17955.666666666668
2016-01-25,18845.208333333332
2016-01-26,18501.5
2016-01-27,18340.416666666668
2016-01-28,18473.958333333332
2016-01-29,18508.291666666668
2016-01-30,17300.375
2016-01-31,16284.0
2016-02-01,17431.958333333332
2016-02-02,17614.375
2016-02-03,17764.541666666668
2016-02-04,17364.291666666668
2016-02-05,18145.75
